Radionuclide,Element,Z,A,Metastable_State,Atomic_Mass,Is_Stable,Half_Life_Second,Half_Life_Readable,Half_Life_Value,Half_Life_Unit,Num_Decay_Modes,Decay_Modes,Branching_Ratios,Progeny,Decay_Energy_EM,Decay_Energy_LP,Decay_Energy_HP,Decay_Energy_Neutrino,Decay_Energy_Gamma,Decay_Energy_Xray,Decay_Energy_Beta_Minus,Decay_Energy_Beta_Plus,Decay_Energy_Alpha,Decay_Energy_Neutron,Decay_Energy_Proton,Decay_Effective_Q
Pd-97,Pd,46,97,,96.91651361572042,False,186.0,3.10 m,3.1,m,2,"['β+&EC', 'β+&EC']","[np.float64(0.9834525), np.float64(0.0165475)]","['Rh-97', 'Rh-97M']",2201907.0,769598.0,0.0,1821000.0,1532000.0,0.0,0.0,0.0,0.0,0.0,0.0,4786000.0
Lu-173,Lu,71,173,,172.93899004027102,False,43233910.0,1.37 y,1.3699999366238245,y,1,['β+&EC'],[np.float64(1.0)],['Yb-173'],181003.0,49570.83,0.0,435700.0,97510.0,0.0,0.0,0.0,0.0,0.0,0.0,670200.0
Tc-89M,Tc,43,89,M,88.92719874320309,False,12.9,12.90 s,12.9,s,2,"['β+&EC', 'IT']","[np.float64(0.9999), np.float64(0.0001)]","['Mo-89', 'Tc-89']",2560646.0,2560640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sm-152,Sm,62,152,,151.91981783505133,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Te-106,Te,52,106,,105.93759219831034,False,6e-05,60.00 μs,60.00000000000001,μs,1,['α'],[np.float64(1.0)],['Sn-102'],0.0,0.0,4283774.0,0.0,0.0,0.0,0.0,0.0,4128000.0,0.0,0.0,4290000.0
Lr-255,Lr,103,255,,255.0967940414781,False,22.0,22.00 s,22.0,s,2,"['α', 'β+&EC']","[np.float64(0.85), np.float64(0.15)]","['Md-251', 'No-255']",160200.0,160200.0,7314250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y-83,Y,39,83,,82.92238236651366,False,424.8,7.08 m,7.08,m,2,"['β+&EC', 'β+&EC']","[np.float64(0.9764185), np.float64(0.02358149)]","['Sr-83', 'Sr-83M']",1287946.0,1317552.0,0.0,1821000.0,368000.0,0.0,0.0,0.0,0.0,0.0,0.0,4587000.0
As-81,As,33,81,,80.92215877904431,False,33.3,33.30 s,33.3,s,2,"['β-', 'β-']","[np.float64(0.9641103), np.float64(0.0358897)]","['Se-81', 'Se-81M']",230271.6,1575070.0,0.0,2049000.0,230300.0,0.0,1575000.0,0.0,0.0,0.0,0.0,3852000.0
Ru-91,Ru,44,91,,90.9263228855224,False,7.9,7.90 s,7.9,s,1,['β+&EC'],[np.float64(1.0)],['Tc-91'],2582812.0,2582812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th-223,Th,90,223,,223.02093568834263,False,0.6,600.00 ms,600.0,ms,1,['α'],[np.float64(1.0)],['Ra-219'],70353.87,52029.48,7448528.0,0.0,22960.0,0.0,0.0,0.0,7317000.0,0.0,0.0,7567000.0
Sm-137,Sm,62,137,,136.92701718345353,False,45.0,45.00 s,45.0,s,1,['β+&EC'],[np.float64(1.0)],['Pm-137'],2015832.0,2015832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cu-75,Cu,29,75,,74.94192357511322,False,1.224,1.22 s,1.224,s,2,"['β-', 'β-,n']","[np.float64(0.965), np.float64(0.035)]","['Zn-75', 'Zn-74']",2002834.0,2696957.0,17749.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er-158,Er,68,158,,157.9299498777414,False,8244.0,2.29 h,2.29,h,1,['β+&EC'],[np.float64(1.0)],['Ho-158'],149588.7,106237.8,0.0,662300.0,77910.0,0.0,0.0,0.0,0.0,0.0,0.0,880000.0
Tb-154N,Tb,65,154,N,153.92474180270338,False,81720.0,22.70 h,22.7,h,2,"['β+&EC', 'IT']","[np.float64(0.982), np.float64(0.018)]","['Gd-154', 'Tb-154']",1162442.0,1162442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zn-67,Zn,30,67,,66.9271499910481,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sm-155,Sm,62,155,,154.92473255660505,False,1338.0,22.30 m,22.3,m,1,['β-'],[np.float64(1.0)],['Eu-155'],102764.4,568122.3,0.0,959900.0,95240.0,0.0,552400.0,0.0,0.0,0.0,0.0,1627000.0
Ba-152,Ba,56,152,,151.95431418746549,False,0.228,228.00 ms,228.0,ms,2,"['β-', 'β-,n']","[np.float64(0.949854), np.float64(0.050146)]","['La-152', 'La-151']",1686006.0,2409855.0,17234.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Co-62,Co,27,62,,61.93407531871722,False,90.0,1.50 m,1.5,m,1,['β-'],[np.float64(1.0)],['Ni-62'],1600261.0,1636608.0,0.0,2091000.0,1600000.0,0.0,1637000.0,0.0,0.0,0.0,0.0,5315000.0
Cs-134M,Cs,55,134,M,133.90677074971572,False,10483.2,2.91 h,2.9120000000000004,h,1,['IT'],[np.float64(1.0)],['Cs-134'],27130.26,106966.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138744.1
Be-9,Be,4,9,,9.012185180857887,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Md-260,Md,101,260,,260.10370760138557,False,2747520.0,31.80 d,31.8,d,4,"['α', 'β-', 'β+&EC', 'SF']","[np.float64(0.25), np.float64(0.1), np.float64(0.23), np.float64(0.42)]","['Es-256', 'No-260', 'Fm-260', 'X']",100870.0,100870.0,1735000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S-39,S,16,39,,38.97514900928058,False,11.5,11.50 s,11.5,s,1,['β-'],[np.float64(1.0)],['Cl-39'],1783142.0,2189824.0,0.0,2634000.0,1783000.0,0.0,2190000.0,0.0,0.0,0.0,0.0,6640000.0
Ra-203,Ra,88,203,,203.00931922658913,False,0.031,31.00 ms,31.0,ms,1,['α'],[np.float64(1.0)],['Rn-199'],0.0,0.0,7738537.0,0.0,0.0,0.0,0.0,0.0,7589000.0,0.0,0.0,7740000.0
Po-193M,Po,84,193,M,192.99105397956282,False,0.373,373.00 ms,373.0,ms,1,['α'],[np.float64(1.0)],['Pb-189'],0.0,0.0,7093350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K-53,K,19,53,,52.98714372051231,False,0.03,30.00 ms,30.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.16), np.float64(0.67), np.float64(0.17)]","['Ca-53', 'Ca-52', 'Ca-51']",3252000.0,3252000.0,2672000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As-71,As,33,71,,70.92713317996018,False,235080.0,2.72 d,2.720833333333333,d,1,['β+&EC'],[np.float64(1.0)],['Ge-71'],577135.5,116387.4,0.0,1316000.0,284400.0,0.0,0.0,0.0,0.0,0.0,0.0,2013000.0
Md-249,Md,101,249,,249.08313167032455,False,24.0,24.00 s,24.0,s,2,"['α', 'β+&EC']","[np.float64(0.6), np.float64(0.4)]","['Es-245', 'Fm-249']",494133.3,494133.3,5077800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag-105,Ag,47,105,,104.90653455393041,False,3567456.0,41.29 d,41.29,d,1,['β+&EC'],[np.float64(1.0)],['Pd-105'],478008.6,19017.3,0.0,821000.0,459900.0,0.0,0.0,0.0,0.0,0.0,0.0,1345000.0
Md-247M,Md,101,247,M,247.08173803113587,False,0.26,260.00 ms,260.0,ms,1,['α'],[np.float64(1.0)],['Es-243'],0.0,0.0,8764000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cr-47,Cr,24,47,,46.96292062392673,False,0.5,500.00 ms,500.0,ms,1,['β+&EC'],[np.float64(1.0)],['V-47'],1025238.0,3008758.0,0.0,3417000.0,3238.0,0.0,0.0,0.0,0.0,0.0,0.0,7444000.0
Gd-142,Gd,64,142,,141.9281813512921,False,70.2,1.17 m,1.1700000000000002,m,1,['β+&EC'],[np.float64(1.0)],['Eu-142'],1037384.0,732763.5,0.0,2565000.0,484400.0,0.0,0.0,0.0,0.0,0.0,0.0,4350000.0
Pm-139M,Pm,61,139,M,138.9168111719766,False,0.18,180.00 ms,180.0,ms,2,"['IT', 'β+&EC']","[np.float64(0.9994), np.float64(0.0006)]","['Pm-139', 'Nd-139']",84928.24,100776.3,0.0,0.0,75060.0,0.0,0.0,0.0,0.0,0.0,0.0,188600.0
Pb-199,Pb,82,199,,198.97294339454533,False,5400.0,1.50 h,1.5,h,1,['β+&EC'],[np.float64(1.0)],['Tl-199'],1020773.0,52066.1,0.0,1813000.0,929600.0,0.0,0.0,0.0,0.0,0.0,0.0,2830000.0
Ar-44,Ar,18,44,,43.96493543281407,False,712.2,11.87 m,11.870000000000001,m,1,['β-'],[np.float64(1.0)],['K-44'],1908736.0,461479.9,0.0,740400.0,1909000.0,0.0,461500.0,0.0,0.0,0.0,0.0,3108000.0
Ni-49,Ni,28,49,,49.00967394054424,False,0.0075,7.50 ms,7.5,ms,2,"['β+,p', 'β+&EC']","[np.float64(0.83), np.float64(0.17)]","['Fe-48', 'Co-49']",5159742.0,5159742.0,4123025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fr-214,Fr,87,214,,213.99903000022695,False,0.005,5.00 ms,5.0,ms,1,['α'],[np.float64(1.0)],['At-210'],0.0,0.0,8577232.0,0.0,0.0,0.0,0.0,0.0,8420000.0,0.0,0.0,8589000.0
Eu-141,Eu,63,141,,140.9249628685096,False,40.7,40.70 s,40.7,s,2,"['β+&EC', 'β+&EC']","[np.float64(0.9789118), np.float64(0.0210882)]","['Sm-141', 'Sm-141M']",1072785.0,1915678.0,0.0,3081000.0,184100.0,0.0,0.0,0.0,0.0,0.0,0.0,6012000.0
Ho-150M,Ho,67,150,M,149.93355417499168,False,23.3,23.30 s,23.3,s,1,['β+&EC'],[np.float64(1.0)],['Dy-150'],3289285.0,1582304.0,0.0,2215000.0,2518000.0,0.0,0.0,0.0,0.0,0.0,0.0,8165000.0
W-183M,W,74,183,M,182.95029549689795,False,5.2,5.20 s,5.2,s,1,['IT'],[np.float64(1.0)],['W-183'],128080.7,170681.4,0.0,0.0,45570.0,0.0,0.0,0.0,0.0,0.0,0.0,309500.0
Fr-212,Fr,87,212,,211.99632509618044,False,1200.0,20.00 m,20.0,m,2,"['α', 'β+&EC']","[np.float64(0.43), np.float64(0.57)]","['At-208', 'Rn-212']",1073458.0,126621.8,2819277.0,1632000.0,970500.0,0.0,0.0,0.0,2754000.0,0.0,0.0,5740000.0
Ni-73,Ni,28,73,,72.9464911477014,False,0.84,840.00 ms,840.0,ms,2,"['β-', 'β-,n']","[np.float64(0.9943227), np.float64(0.0056773)]","['Cu-73', 'Cu-72']",4449858.0,1959188.0,772.5244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nb-87,Nb,41,87,,86.92038857148621,False,225.0,3.75 m,3.75,m,1,['β+&EC'],[np.float64(1.0)],['Zr-87'],1227964.0,1926166.0,0.0,2318000.0,230600.0,0.0,0.0,0.0,0.0,0.0,0.0,5473000.0
Zn-64,Zn,30,64,,63.92916479993545,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu-157,Eu,63,157,,156.9255209966286,False,54648.0,15.18 h,15.18,h,1,['β-'],[np.float64(1.0)],['Gd-157'],290739.4,392996.0,0.0,705600.0,263900.0,0.0,371400.0,0.0,0.0,0.0,0.0,1363000.0
W-165,W,74,165,,164.95832951581548,False,5.1,5.10 s,5.1,s,2,"['β+&EC', 'α']","[np.float64(0.9980039), np.float64(0.001996008)]","['Ta-165', 'Hf-161']",2326391.0,2326391.0,10043.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ag-111M,Ag,47,111,M,110.9053695455375,False,64.8,1.08 m,1.0799999999999998,m,2,"['β-', 'IT']","[np.float64(0.007), np.float64(0.993)]","['Cd-111', 'Ag-111']",7959.247,55323.3,0.0,3052.0,3506.0,0.0,1476.0,0.0,0.0,0.0,0.0,67080.0
Cd-118,Cd,48,118,,117.90691868728942,False,3018.0,50.30 m,50.3,m,1,['β-'],[np.float64(1.0)],['In-118'],0.0,162900.0,0.0,361100.0,0.0,0.0,162900.0,0.0,0.0,0.0,0.0,524000.0
Tb-163,Tb,65,163,,162.93071057946983,False,1170.0,19.50 m,19.5,m,1,['β-'],[np.float64(1.0)],['Dy-163'],788461.4,361849.1,0.0,657400.0,783800.0,0.0,335200.0,0.0,0.0,0.0,0.0,1785000.0
Ru-89,Ru,44,89,,88.93614560419472,False,1.5,1.50 s,1.5,s,2,"['β+&EC', 'β+,p']","[np.float64(0.9985), np.float64(0.0015)]","['Tc-89', 'Mo-88']",3093568.0,3093568.0,2211.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cl-34M,Cl,17,34,M,33.973773021734225,False,1920.0,32.00 m,32.0,m,2,"['β+&EC', 'IT']","[np.float64(0.554), np.float64(0.446)]","['S-34', 'Cl-34']",2110147.0,463967.8,0.0,616200.0,1556000.0,0.0,0.0,0.0,0.0,0.0,0.0,3189000.0
Hg-180,Hg,80,180,,179.97836412984552,False,2.58,2.58 s,2.58,s,2,"['α', 'β+&EC']","[np.float64(0.48), np.float64(0.52)]","['Pt-176', 'Au-180']",927625.4,927625.4,3003965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ni-59,Ni,28,59,,58.93436530998386,False,2398380000000.0,76.00 ky,76.00007605141076,ky,1,['β+&EC'],[np.float64(1.0)],['Co-59'],2340.464,4575.105,0.0,1066000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072000.0
Ni-76,Ni,28,76,,75.9553598371342,False,0.238,238.00 ms,237.99999999999997,ms,2,"['β-', 'β-,n']","[np.float64(0.75841), np.float64(0.24159)]","['Cu-76', 'Cu-75']",2255053.0,2671839.0,166251.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
U-223,U,92,223,,223.02779461221445,False,1.8e-05,18.00 μs,18.0,μs,1,['α'],[np.float64(1.0)],['Th-219'],0.0,0.0,8937489.0,0.0,0.0,0.0,0.0,0.0,8780000.0,0.0,0.0,8940000.0
Er-173,Er,68,173,,172.94241950220692,False,84.0,1.40 m,1.4,m,1,['β-'],[np.float64(1.0)],['Tm-173'],829374.8,697211.3,0.0,1068000.0,798100.0,0.0,619700.0,0.0,0.0,0.0,0.0,2605000.0
Pa-219,Pa,91,219,,219.0199640074608,False,5.3e-08,53.00 ns,52.99999999999999,ns,1,['α'],[np.float64(1.0)],['Ac-215'],0.0,0.0,10080820.0,0.0,0.0,0.0,0.0,0.0,9900000.0,0.0,0.0,10080000.0
Ra-227,Ra,88,227,,227.02927062573394,False,2532.0,42.20 m,42.2,m,1,['β-'],[np.float64(1.0)],['Ac-227'],137905.7,435577.4,0.0,800800.0,129400.0,0.0,397500.0,0.0,0.0,0.0,0.0,1327000.0
Sn-102,Sn,50,102,,101.93036679272183,False,4.5,4.50 s,4.5,s,1,['β+&EC'],[np.float64(1.0)],['In-102'],1920000.0,1920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fe-69,Fe,26,69,,68.95880358849483,False,0.109,109.00 ms,109.0,ms,1,['β-'],[np.float64(1.0)],['Co-69'],3868667.0,3868667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ds-273,Ds,110,273,,273.148977339494,False,0.000225,225.00 μs,225.0,μs,1,['α'],[np.float64(1.0)],['Hs-269'],0.0,0.0,11367900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er-161,Er,68,161,,160.93002300597388,False,11556.0,3.21 h,3.21,h,1,['β+&EC'],[np.float64(1.0)],['Ho-161'],965512.7,48753.7,0.0,926000.0,922700.0,0.0,0.0,0.0,0.0,0.0,0.0,1997000.0
Y-76,Y,39,76,,75.95847661283479,False,2e-07,200.00 ns,199.99999999999997,ns,2,"['β+&EC', 'p']","[np.float64(0.5), np.float64(0.5)]","['Sr-76', 'Sr-75']",2607833.0,2607833.0,364500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eu-136,Eu,63,136,,135.93963474549278,False,3.8,3.80 s,3.8,s,1,['β+&EC'],[np.float64(1.0)],['Sm-136'],3569000.0,3569000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fm-247,Fm,100,247,,247.07689643781455,False,29.0,29.00 s,29.0,s,2,"['α', 'β+&EC']","[np.float64(0.5), np.float64(0.5)]","['Cf-243', 'Es-247']",495500.0,495500.0,4106500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In-109,In,49,109,,108.90720363522966,False,15001.2,4.17 h,4.167,h,1,['β+&EC'],[np.float64(1.0)],['Cd-109'],633721.4,32345.46,0.0,1366000.0,569400.0,0.0,0.0,0.0,0.0,0.0,0.0,2020000.0
Si-42,Si,14,42,,42.019805142679914,False,0.0125,12.50 ms,12.5,ms,1,['β-'],[np.float64(1.0)],['P-42'],5184000.0,5184000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W-164,W,74,164,,163.9590448276065,False,6.3,6.30 s,6.3,s,2,"['α', 'β+&EC']","[np.float64(0.038), np.float64(0.962)]","['Hf-160', 'Ta-164']",1619063.0,1619063.0,200584.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Er-160,Er,68,160,,159.92912445332445,False,102888.0,1.19 d,1.1908333333333334,d,1,['β+&EC'],[np.float64(1.0)],['Ho-160'],109858.7,109858.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
In-133,In,49,133,,132.93784688629236,False,0.165,165.00 ms,165.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.00103), np.float64(0.9986378), np.float64(0.00033216)]","['Sn-133', 'Sn-132', 'Sn-131']",234661.4,3393920.0,3031266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Au-184,Au,79,184,,183.96753442700674,False,20.6,20.60 s,20.6,s,1,['β+&EC'],[np.float64(1.0)],['Pt-184'],2338000.0,2338000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hf-170,Hf,72,170,,169.93962297773123,False,57636.0,16.01 h,16.01,h,1,['β+&EC'],[np.float64(1.0)],['Lu-170'],352114.7,352114.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rn-228,Rn,86,228,,228.03803676753043,False,65.0,1.08 m,1.0833333333333333,m,1,['β-'],[np.float64(1.0)],['Fr-228'],700666.7,700666.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ra-208,Ra,88,208,,208.0019097395879,False,1.3,1.30 s,1.3,s,2,"['α', 'β+&EC']","[np.float64(0.95), np.float64(0.05)]","['Rn-204', 'Fr-208']",72985.0,72985.0,6909407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mo-93,Mo,42,93,,92.90684724016575,False,126230000000.0,4.00 ky,3.9999873247648745,ky,2,"['β+&EC', 'β+&EC']","[np.float64(0.12), np.float64(0.88)]","['Nb-93', 'Nb-93M']",10764.25,5378.404,0.0,362600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378900.0
Ti-47,Ti,22,47,,46.951774872635006,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cr-44,Cr,24,44,,43.98556263769333,False,0.0535,53.50 ms,53.5,ms,2,"['β+&EC', 'β+,p']","[np.float64(0.93), np.float64(0.07)]","['V-44', 'Ti-43']",3551622.0,3551622.0,149992.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sr-91,Sr,38,91,,90.91023467438184,False,34668.0,9.63 h,9.63,h,2,"['β-', 'β-']","[np.float64(0.4116369), np.float64(0.5883631)]","['Y-91', 'Y-91M']",707162.3,641371.5,0.0,991700.0,707200.0,0.0,640900.0,0.0,0.0,0.0,0.0,2366000.0
Np-231,Np,93,231,,231.03831162881795,False,2928.0,48.80 m,48.8,m,2,"['α', 'β+&EC']","[np.float64(0.02), np.float64(0.98)]","['Pa-227', 'U-231']",593782.0,593782.0,127368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ar-37,Ar,18,37,,36.966785493039794,False,3027456.0,35.04 d,35.04,d,1,['β+&EC'],[np.float64(1.0)],['Cl-37'],229.7973,1935.089,0.0,811000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813500.0
Pu-233,Pu,94,233,,233.04303386341502,False,1254.0,20.90 m,20.9,m,2,"['α', 'β+&EC']","[np.float64(0.0012), np.float64(0.9988)]","['U-229', 'Np-233']",699899.8,699899.8,7699.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sm-157,Sm,62,157,,156.92844612592683,False,482.0,8.03 m,8.033333333333333,m,1,['β-'],[np.float64(1.0)],['Eu-157'],585108.7,838683.3,0.0,1368000.0,362800.0,0.0,872700.0,0.0,0.0,0.0,0.0,2730000.0
Na-32,Na,11,32,,32.02048262952314,False,0.0132,13.20 ms,13.2,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.68), np.float64(0.24), np.float64(0.08)]","['Mg-32', 'Mg-31', 'Mg-30']",5512000.0,5512000.0,1231000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tm-165,Tm,69,165,,164.9325076847686,False,108216.0,1.25 d,1.2525,d,1,['β+&EC'],[np.float64(1.0)],['Er-165'],532264.1,58887.59,0.0,350200.0,500300.0,0.0,0.0,0.0,0.0,0.0,0.0,1592000.0
Zr-94,Zr,40,94,,93.9063437480825,True,inf,Stable,inf,s,0,[None],[np.float64(0.0)],[None],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
As-89,As,33,89,,88.94941963921727,False,0.059,59.00 ms,58.99999999999999,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(1e-05), np.float64(0.9992215), np.float64(0.00076842)]","['Se-89', 'Se-88', 'Se-87']",394934.0,3622813.0,666298.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Re-172M,Re,75,172,M,171.9554405303562,False,15.0,15.00 s,15.0,s,1,['β+&EC'],[np.float64(1.0)],['W-172'],2524647.0,2524647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sr-77,Sr,38,77,,76.93797128834296,False,9.0,9.00 s,9.0,s,1,['β+&EC'],[np.float64(1.0)],['Rb-77'],1211374.0,2612431.0,0.0,3056000.0,193500.0,0.0,0.0,0.0,0.0,0.0,0.0,6850000.0
Hf-178M,Hf,72,178,M,177.94378540310052,False,4.0,4.00 s,4.0,s,1,['IT'],[np.float64(1.0)],['Hf-178'],1003138.0,135970.5,0.0,0.0,967000.0,0.0,0.0,0.0,0.0,0.0,0.0,1147000.0
Pb-181M,Pb,82,181,M,180.99671259175705,False,0.045,45.00 ms,45.0,ms,1,['α'],[np.float64(1.0)],['Hg-177'],0.0,0.0,7252000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sr-85M,Sr,38,85,M,84.91296311395146,False,4057.8,1.13 h,1.1271666666666667,h,2,"['β+&EC', 'IT']","[np.float64(0.134), np.float64(0.866)]","['Rb-85', 'Sr-85']",217604.3,12307.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381491.33
Pa-214,Pa,91,214,,214.02101890322788,False,0.017,17.00 ms,17.0,ms,1,['α'],[np.float64(1.0)],['Ac-210'],0.0,0.0,8270900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tc-97,Tc,43,97,,96.90639670300946,False,132857000000000.0,4.21 My,4.209984282708445,My,1,['β+&EC'],[np.float64(1.0)],['Mo-97'],11869.52,5718.336,0.0,302500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320000.0
Ga-75,Ga,31,75,,74.92653134301261,False,126.0,2.10 m,2.1,m,2,"['β-', 'β-']","[np.float64(0.9632386), np.float64(0.03676137)]","['Ge-75', 'Ge-75M']",331103.6,1359269.0,0.0,1818000.0,331100.0,0.0,1359000.0,0.0,0.0,0.0,0.0,3387000.0
Er-152,Er,68,152,,151.93514954723543,False,10.3,10.30 s,10.3,s,2,"['α', 'β+&EC']","[np.float64(0.9), np.float64(0.1)]","['Dy-148', 'Ho-152']",41081.13,19050.78,4486963.0,250600.0,16860.0,0.0,0.0,0.0,4372000.0,0.0,0.0,4801000.0
Pb-201,Pb,82,201,,200.9729249023486,False,33588.0,9.33 h,9.33,h,1,['β+&EC'],[np.float64(1.0)],['Tl-201'],751361.5,59140.09,0.0,1104000.0,681100.0,0.0,0.0,0.0,0.0,0.0,0.0,1920000.0
Mn-68,Mn,25,68,,67.9693231267615,False,0.028,28.00 ms,28.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[np.float64(0.74692), np.float64(0.242802), np.float64(0.010278)]","['Fe-68', 'Fe-67', 'Fe-66']",3209153.0,4849999.0,290642.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
La-152,La,57,152,,151.94634573179087,False,0.451,451.00 ms,451.0,ms,2,"['β-', 'β-,n']","[np.float64(0.921663), np.float64(0.078337)]","['Ce-152', 'Ce-151']",4831286.0,1814569.0,37282.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Te-130,Te,52,130,,129.9063034014715,True,inf,Stable,inf,s,1,[None],[np.float64(1.0)],[None],0.0,1265150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zn-73M,Zn,30,73,M,72.92980782404845,False,5.8,5.80 s,5.8,s,2,"['β-', 'IT']","[np.float64(0.5), np.float64(0.5)]","['Ga-73', 'Zn-73']",684322.0,684322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V-43,V,23,43,,42.980669770553874,False,0.8,800.00 ms,800.0,ms,1,['β+&EC'],[np.float64(1.0)],['Ti-43'],3765667.0,3765667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nd-137,Nd,60,137,,136.91461060056776,False,2310.0,38.50 m,38.5,m,1,['β+&EC'],[np.float64(1.0)],['Pr-137'],1073512.0,349376.8,0.0,2228000.0,701900.0,0.0,0.0,0.0,0.0,0.0,0.0,3594000.0
La-137,La,57,137,,136.90654127836558,False,1893460000000.0,60.00 ky,60.00012675235126,ky,1,['β+&EC'],[np.float64(1.0)],['Ba-137'],25537.24,6646.123,0.0,588800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621000.0
