Radionuclide,Element,Z,A,Metastable_State,Atomic_Mass,Is_Stable,Half_Life_Second,Half_Life_Readable,Half_Life_Value,Half_Life_Unit,Num_Decay_Modes,Decay_Modes,Branching_Ratios,Progeny,Decay_Energy_EM,Decay_Energy_LP,Decay_Energy_HP,Decay_Energy_Neutrino,Decay_Energy_Gamma,Decay_Energy_Xray,Decay_Energy_Beta_Minus,Decay_Energy_Beta_Plus,Decay_Energy_Alpha,Decay_Energy_Neutron,Decay_Energy_Proton,Decay_Effective_Q
La-138,La,57,138,,137.9071372314,False,3.21888e+18,102.00 Gy,102.0001521028,Gy,2,"['β+&EC', 'β-']","[0.656, 0.34400000000000003]","['Ba-138', 'Ce-138']",1225891.0,38266.24,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1499264.0
Cs-138M,Cs,55,138,M,137.911071026,False,174.6,2.91 m,2.91,m,2,"['β-', 'IT']","[0.19, 0.81]","['Ba-138', 'Cs-138']",414517.1,324041.9,0.0,374500.0,400600.0,0,266400.0,0,0.0,0.0,0.0,1101000.0
Sb-138,Sb,51,138,,137.9408266516,False,0.168,168.00 ms,168.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[0.7984300000000001, 0.19342869999999998, 0.008141299999999999]","['Te-138', 'Te-137', 'Te-136']",3132415.0,2999680.0,183511.3,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Te-138,Te,52,138,,137.929227001,False,1.4,1.40 s,1.4,s,2,"['β-', 'β-,n']","[0.937, 0.063]","['I-138', 'I-137']",2495658.0,1429515.0,41649.89,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
I-138,I,53,138,,137.9223680771,False,6.23,6.23 s,6.23,s,2,"['β-', 'β-,n']","[0.9444, 0.055600000000000004]","['Xe-138', 'Xe-137']",1419836.0,2470628.0,20968.48,3840000.0,1420000.0,0,3065000.0,0,0.0,20970.0,0.0,7755000.0
Xe-138,Xe,54,138,,137.9139961553,False,844.8,14.08 m,14.08,m,1,['β-'],[1.0],['Cs-138'],1125896.0,700563.8,0.0,1079000.0,1125000.0,0,684600.0,0,0.0,0.0,0.0,2912000.0
Cs-138,Cs,55,138,,137.911071026,False,2004.6,33.41 m,33.41,m,1,['β-'],[1.0],['Ba-138'],2361064.0,1244128.0,0.0,1773000.0,2361000.0,0,1239000.0,0,0.0,0.0,0.0,5374000.0
Tb-137,Tb,65,137,,136.9560667434,False,0.6000000000000001,600.00 ms,600.0,ms,2,"['β+&EC', 'p']","[0.5, 0.5]","['Gd-137', 'Gd-136']",1745000.0,1745000.0,445000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Gd-137,Gd,64,137,,136.9450722919,False,2.2,2.20 s,2.2,s,1,['β+&EC'],[1.0],['Eu-137'],2934333.0,2934333.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Eu-137,Eu,63,137,,136.9355908383,False,11.0,11.00 s,11.0,s,1,['β+&EC'],[1.0],['Sm-137'],2669667.0,2669667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sm-137,Sm,62,137,,136.9270171835,False,45.0,45.00 s,45.0,s,1,['β+&EC'],[1.0],['Pm-137'],2015832.0,2015832.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pm-137,Pm,61,137,,136.9205617257,False,144.0,2.40 m,2.4,m,2,"['β+&EC', 'β+&EC']","[0.6361985, 0.3638014]","['Nd-137', 'Nd-137M']",1535130.0,1071051.0,0.0,2534000.0,841100.0,0,0.0,0,0.0,0.0,0.0,5323000.0
Nd-137M,Nd,60,137,M,136.9146106006,False,1.6,1.60 s,1.6,s,1,['IT'],[1.0],['Nd-137'],371576.3,143567.6,0.0,0.0,347300.0,0,0.0,0,0.0,0.0,0.0,519400.0
Nd-137,Nd,60,137,,136.9146106006,False,2310.0,38.50 m,38.5,m,1,['β+&EC'],[1.0],['Pr-137'],1073512.0,349376.8,0.0,2228000.0,701900.0,0,0.0,0,0.0,0.0,0.0,3594000.0
Pr-137,Pr,59,137,,136.9107776725,False,4608.0,1.28 h,1.28,h,1,['β+&EC'],[1.0],['Ce-137'],363918.6,193813.6,0.0,2151000.0,87370.0,0,0.0,0,0.0,0.0,0.0,2701000.0
Ce-137M,Ce,58,137,M,136.9078525432,False,123840.0,1.43 d,1.4333333333,d,2,"['β+&EC', 'IT']","[0.0079, 0.9921000000000001]","['La-137', 'Ce-137']",55819.93,203414.7,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,263944.58
Ce-137,Ce,58,137,,136.9078525432,False,32400.0,9.00 h,9.0,h,1,['β+&EC'],[1.0],['La-137'],37789.24,16105.41,0.0,1167000.0,10350.0,0,0.0,0,0.0,0.0,0.0,1222000.0
La-137,La,57,137,,136.9065412784,False,1893460000000.0,60.00 ky,60.0001267524,ky,1,['β+&EC'],[1.0],['Ba-137'],25537.24,6646.123,0.0,588800.0,0.0,0,0.0,0,0.0,0.0,0.0,621000.0
Sb-137,Sb,51,137,,136.9353891052,False,0.45,450.00 ms,450.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[0.00013000000000000002, 0.9994535, 0.0004165]","['Te-137', 'Te-136', 'Te-135']",851322.6,1914720.0,754458.7,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Te-137,Te,52,137,,136.925403319,False,2.49,2.49 s,2.49,s,2,"['β-', 'β-,n']","[0.9701000000000001, 0.029900000000000003]","['I-137', 'I-136']",5407939.0,622871.7,11169.41,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
I-137,I,53,137,,136.917939196,False,24.5,24.50 s,24.5,s,2,"['β-', 'β-,n']","[0.9286000000000001, 0.0714]","['Xe-137', 'Xe-136']",1134619.0,1919914.0,44607.62,2522000.0,1135000.0,0,1920000.0,0,0.0,44610.0,0.0,5589000.0
Xe-137,Xe,54,137,,136.9115846047,False,229.08,3.82 m,3.818,m,1,['β-'],[1.0],['Cs-137'],189537.3,1699516.0,0.0,2296000.0,189400.0,0,1698000.0,0,0.0,0.0,0.0,4162000.0
Cs-137,Cs,55,137,,136.9071464775,False,949252600.0,30.08 y,30.0799997465,y,2,"['β-', 'β-']","[0.05300549, 0.9469945]","['Ba-137', 'Ba-137M']",1.6442999999999999,179446.0,0.0,369600.0,1.6440000000000001,0,179400.0,0,0.0,0.0,0.0,549000.0
Ba-137M,Ba,56,137,M,136.9058352127,False,153.12,2.55 m,2.552,m,1,['IT'],[1.0],['Ba-137'],597253.3,64143.34,0.0,0.0,594800.0,0,0.0,0,0.0,0.0,0.0,661700.0
Sn-137,Sn,50,137,,136.9460809572,False,0.19,190.00 ms,190.0,ms,2,"['β-,n', 'β-,2n']","[0.9668519999999999, 0.033148]","['Sb-136', 'Sb-135']",845941.9,1787525.0,1070634.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Tb-136,Tb,65,136,,135.9614219154,False,0.2,200.00 ms,200.0,ms,1,['β+&EC'],[1.0],['Gd-136'],4344000.0,4344000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Gd-136,Gd,64,136,,135.9474014681,False,2e-05,20.00 μs,20.0,μs,1,['β+&EC'],[1.0],['Eu-136'],2394000.0,2394000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Eu-136N,Eu,63,136,N,135.9396347455,False,3.8,3.80 s,3.8,s,1,"['β+,p']",[1.0],['Pm-135'],1606500.0,1606500.0,1606500.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Eu-136M,Eu,63,136,M,135.9396347455,False,3.3,3.30 s,3.3,s,2,"['β+&EC', 'β+,p']","[0.9991000000000001, 0.0009000000000000001]","['Sm-136', 'Pm-135']",3567234.0,3567234.0,1445.85,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Eu-136,Eu,63,136,,135.9396347455,False,3.8,3.80 s,3.8,s,1,['β+&EC'],[1.0],['Sm-136'],3569000.0,3569000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sm-136,Sm,62,136,,135.9283376944,False,47.0,47.00 s,47.0,s,1,['β+&EC'],[1.0],['Pm-136'],926308.4,1013609.0,0.0,2495000.0,215600.0,0,0.0,0,0.0,0.0,0.0,4390000.0
Pm-136M,Pm,61,136,M,135.9235969676,False,107.0,1.78 m,1.7833333332999999,m,1,['β+&EC'],[1.0],['Nd-136'],2667114.0,2667114.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pm-136,Pm,61,136,,135.9235969676,False,47.0,47.00 s,47.0,s,1,['β+&EC'],[1.0],['Nd-136'],2667114.0,2667114.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Nd-136,Nd,60,136,,135.9150233128,False,3039.0,50.65 m,50.65,m,1,['β+&EC'],[1.0],['Pr-136'],279175.7,76516.83,0.0,1799000.0,197800.0,0,0.0,0,0.0,0.0,0.0,2130000.0
Pr-136,Pr,59,136,,135.9127033826,False,786.0,13.10 m,13.1,m,1,['β+&EC'],[1.0],['Ce-136'],2070941.0,766174.5,0.0,2321000.0,1469000.0,0,0.0,0,0.0,0.0,0.0,5145000.0
La-136M,La,57,136,M,135.9076600563,False,0.114,114.00 ms,114.0,ms,1,['IT'],[1.0],['La-136'],230000.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
La-136,La,57,136,,135.9076600563,False,592.2,9.87 m,9.87,m,1,['β+&EC'],[1.0],['Ba-136'],414880.5,304047.1,0.0,2152000.0,29240.0,0,0.0,0,0.0,0.0,0.0,2870000.0
Cs-136,Cs,55,136,,135.9073574567,False,1137024.0,13.16 d,13.16,d,2,"['β-', 'β-']","[0.8892559999999999, 0.11074389999999999]","['Ba-136', 'Ba-136M']",1916807.0,133868.7,0.0,280000.0,1914000.0,0,119000.0,0,0.0,0.0,0.0,2323000.0
Cs-136M,Cs,55,136,M,135.9073574567,False,19.0,19.00 s,19.0,s,2,"['β-', 'IT']","[0.5, 0.5]","['Ba-136', 'Cs-136']",449700.0,424700.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ba-136M,Ba,56,136,M,135.9046340604,False,0.3084,308.40 ms,308.4,ms,1,['IT'],[1.0],['Ba-136'],1923273.0,106257.1,0.0,0.0,1913000.0,0,0.0,0,0.0,0.0,0.0,2030000.0
I-136M,I,53,136,M,135.9147207132,False,46.9,46.90 s,46.9,s,1,['β-'],[1.0],['Xe-136'],2135468.0,2644838.0,0.0,2654000.0,2132000.0,0,2612000.0,0,0.0,0.0,0.0,7497000.0
Sn-136,Sn,50,136,,135.9394330124,False,0.25,250.00 ms,250.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[6.000000000000001e-05, 0.9993603999999999, 0.00057959]","['Sb-136', 'Sb-135', 'Sb-134']",485991.3,1875931.0,615919.9,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sb-136,Sb,51,136,,135.930355025,False,0.923,923.00 ms,923.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[0.5231, 0.46673699999999996, 0.010163]","['Te-136', 'Te-135', 'Te-134']",2702615.0,1984696.0,462442.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Te-136,Te,52,136,,135.9201675057,False,17.5,17.50 s,17.5,s,2,"['β-', 'β-,n']","[0.9869, 0.0131]","['I-136', 'I-135']",2041875.0,1312872.0,3810.12,1827000.0,2039000.0,0,1301000.0,0,0.0,3810.0,0.0,5043000.0
I-136,I,53,136,,135.9147207132,False,83.4,1.39 m,1.3900000000000001,m,1,['β-'],[1.0],['Xe-136'],2355876.0,1951910.0,0.0,2571000.0,2356000.0,0,1951000.0,0,0.0,0.0,0.0,6857000.0
Tb-135,Tb,65,135,,134.959413831,False,0.995,995.00 ms,995.0,ms,1,['p'],[1.0],['Gd-134'],0.0,0.0,1188000.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Gd-135,Gd,64,135,,134.9526557736,False,1.1,1.10 s,1.1,s,2,"['β+,p', 'β+&EC']","[0.18, 0.8200000000000001]","['Sm-134', 'Eu-135']",3188825.0,3188825.0,451665.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Eu-135,Eu,63,135,,134.9418630552,False,1.5,1.50 s,1.5,s,1,['β+&EC'],[1.0],['Sm-135'],2887667.0,2887667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sm-135,Sm,62,135,,134.9325833347,False,10.3,10.30 s,10.3,s,2,"['β+&EC', 'β+,p']","[0.9998, 0.0002]","['Pm-135', 'Nd-134']",2373247.0,2373247.0,275.0135,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pm-135M,Pm,61,135,M,134.9249174786,False,45.0,45.00 s,45.0,s,1,['β+&EC'],[1.0],['Nd-135'],2101625.0,2101625.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pm-135,Pm,61,135,,134.9249174786,False,49.0,49.00 s,49.0,s,1,['β+&EC'],[1.0],['Nd-135'],2078734.0,2078734.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Nd-135M,Nd,60,135,M,134.9182602878,False,330.0,5.50 m,5.5,m,2,"['β+&EC', 'IT']","[0.9997, 0.00030000000000000003]","['Pr-135', 'Nd-135']",1595217.0,1595198.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Nd-135,Nd,60,135,,134.9182602878,False,744.0,12.40 m,12.4,m,1,['β+&EC'],[1.0],['Pr-135'],1220775.0,993268.6,0.0,2368000.0,548000.0,0,0.0,0,0.0,0.0,0.0,4722000.0
Pr-135,Pr,59,135,,134.9131160949,False,1440.0,24.00 m,24.0,m,1,['β+&EC'],[1.0],['Ce-135'],1229786.0,1229786.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ce-135M,Ce,58,135,M,134.9091823003,False,20.0,20.00 s,20.0,s,1,['IT'],[1.0],['Ce-135'],291081.5,154141.8,0.0,0.0,265000.0,0,0.0,0,0.0,0.0,0.0,445800.0
Ce-135,Ce,58,135,,134.9091823003,False,63720.0,17.70 h,17.7,h,1,['β+&EC'],[1.0],['La-135'],823809.6,29170.04,0.0,1194000.0,790300.0,0,0.0,0,0.0,0.0,0.0,2026000.0
La-135,La,57,135,,134.9070641032,False,70200.0,19.50 h,19.5,h,1,['β+&EC'],[1.0],['Ba-135'],35766.66,6290.083,0.0,1157000.0,10080.0,0,0.0,0,0.0,0.0,0.0,1200000.0
Ba-135M,Ba,56,135,M,134.9057528383,False,103320.0,1.20 d,1.1958333333,d,1,['IT'],[1.0],['Ba-135'],60673.62,205744.7,0.0,0.0,42910.0,0,0.0,0,0.0,0.0,0.0,268200.0
Cs-135M,Cs,55,135,M,134.9060554379,False,3180.0,53.00 m,53.0,m,1,['IT'],[1.0],['Cs-135'],1597851.0,35448.89,0.0,0.0,1597000.0,0,0.0,0,0.0,0.0,0.0,1633000.0
Sb-135,Sb,51,135,,134.9252200782,False,1.679,1.68 s,1.679,s,2,"['β-', 'β-,n']","[0.78, 0.22]","['Te-135', 'Te-134']",577099.3,2750001.0,190036.8,3406000.0,577100.0,0,2750000.0,0,0.0,190000.0,0.0,7365000.0
Te-135,Te,52,135,,134.9165455568,False,19.0,19.00 s,19.0,s,1,['β-'],[1.0],['I-135'],384391.1,2408251.0,0.0,3077000.0,384400.0,0,2408000.0,0,0.0,0.0,0.0,5888000.0
I-135,I,53,135,,134.910090099,False,23652.0,6.57 h,6.57,h,2,"['β-', 'β-']","[0.8349109, 0.1650891]","['Xe-135', 'Xe-135M']",1578049.0,338778.5,0.0,627600.0,1578000.0,0,336200.0,0,0.0,0.0,0.0,2540000.0
Xe-135M,Xe,54,135,M,134.9072658363,False,917.4,15.29 m,15.29,m,2,"['β-', 'IT']","[0.003, 0.997]","['Cs-135', 'Xe-135']",428673.4,98055.79,0.0,3173.0,424400.0,0,1936.0,0,0.0,0.0,0.0,530100.0
Xe-135,Xe,54,135,,134.9072658363,False,32904.0,9.14 h,9.14,h,1,['β-'],[1.0],['Cs-135'],248203.7,319776.4,0.0,595900.0,246600.0,0,304700.0,0,0.0,0.0,0.0,1165000.0
Cs-135,Cs,55,135,,134.9060554379,False,72582500000000.0,2.30 My,2.3000006338,My,1,['β-'],[1.0],['Ba-135'],0.0,75700.0,0.0,193000.0,0.0,0,75700.0,0,0.0,0.0,0.0,268700.0
In-135,In,49,135,,134.9494280448,False,0.092,92.00 ms,92.0,ms,4,"['β-', 'β-,n', 'β-,2n', 'β-,3n']","[1.9081900000000003e-17, 0.906547, 0.08927969999999999, 0.0041733]","['Sn-135', 'Sn-134', 'Sn-133', 'Sn-132']",1812921.0,3237293.0,1765726.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sn-135,Sn,50,135,,134.9348023983,False,0.53,530.00 ms,530.0,ms,2,"['β-,n', 'β-,2n']","[0.9849519999999999, 0.015047999999999999]","['Sb-134', 'Sb-133']",1339631.0,1159644.0,1280314.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Gd-134,Gd,64,134,,133.955388416,False,0.4,400.00 ms,400.0,ms,1,['β+&EC'],[1.0],['Eu-134'],2751000.0,2751000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Eu-134,Eu,63,134,,133.9465121616,False,0.5,500.00 ms,500.0,ms,1,['β+&EC'],[1.0],['Sm-134'],3893667.0,3893667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sm-134,Sm,62,134,,133.9340047121,False,9.5,9.50 s,9.5,s,1,['β+&EC'],[1.0],['Pm-134'],1133825.0,1715523.0,0.0,2973000.0,227000.0,0,0.0,0,0.0,0.0,0.0,5521000.0
Pm-134M,Pm,61,134,M,133.9283561866,False,22.0,22.00 s,22.0,s,1,['β+&EC'],[1.0],['Nd-134'],2969236.0,2969236.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pm-134,Pm,61,134,,133.9283561866,False,5.0,5.00 s,5.0,s,1,['β+&EC'],[1.0],['Nd-134'],1779223.0,3252585.0,0.0,4068000.0,776200.0,0,0.0,0,0.0,0.0,0.0,8910000.0
Nd-134,Nd,60,134,,133.918874733,False,510.0,8.50 m,8.5,m,1,['β+&EC'],[1.0],['Pr-134'],541728.7,169692.8,0.0,2191000.0,304300.0,0,0.0,0,0.0,0.0,0.0,2870000.0
Pr-134M,Pr,59,134,M,133.9157478707,False,660.0,11.00 m,11.0,m,1,['β+&EC'],[1.0],['Ce-134'],2107324.0,2107324.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pr-134,Pr,59,134,,133.9157478707,False,1020.0,17.00 m,17.0,m,1,['β+&EC'],[1.0],['Ce-134'],2176322.0,1565760.0,0.0,2747000.0,1322000.0,0,0.0,0,0.0,0.0,0.0,6320000.0
Ce-134,Ce,58,134,,133.9089898133,False,273024.0,3.16 d,3.16,d,1,['β+&EC'],[1.0],['La-134'],27946.8,7340.539,0.0,344900.0,1577.0,0,0.0,0,0.0,0.0,0.0,380000.0
La-134,La,57,134,,133.9085863472,False,387.0,6.45 m,6.45,m,1,['β+&EC'],[1.0],['Ba-134'],724221.1,776691.4,0.0,2229000.0,64930.0,0,0.0,0,0.0,0.0,0.0,3731000.0
Cs-134M,Cs,55,134,M,133.9067707497,False,10483.2,2.91 h,2.912,h,1,['IT'],[1.0],['Cs-134'],27130.26,106966.3,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,138744.1
Cs-134,Cs,55,134,,133.9067707497,False,65172760.0,2.07 y,2.065200142,y,2,"['β-', 'β+&EC']","[0.9999969999999999, 3e-06]","['Ba-134', 'Xe-134']",1554429.0,164072.4,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,2058697.5000000002
I-134M,I,53,134,M,133.9097967455,False,211.2,3.52 m,3.52,m,2,"['β-', 'IT']","[0.023, 0.977]","['Xe-134M', 'I-134']",242677.4,87979.95,0.0,34680.0,219400.0,0,23400.0,0,0.0,0.0,0.0,367300.0
Xe-134M,Xe,54,134,M,133.9054594849,False,0.29,290.00 ms,290.0,ms,1,['IT'],[1.0],['Xe-134'],1900696.0,69106.25,0.0,0.0,1895000.0,0,0.0,0,0.0,0.0,0.0,1966000.0
Sb-134M,Sb,51,134,M,133.9203877309,False,10.07,10.07 s,10.07,s,2,"['β-', 'β-,n']","[0.9991200000000001, 0.00088]","['Te-134', 'Te-133']",2070810.0,2882617.0,97.14001,3535000.0,2061000.0,0,2821000.0,0,0.0,97.14,0.0,8666000.0
Sn-134,Sn,50,134,,133.9283561866,False,1.05,1.05 s,1.05,s,2,"['β-', 'β-,n']","[0.8300000000000001, 0.17]","['Sb-134', 'Sb-133']",105241.6,3155932.0,97828.54,3895000.0,105200.0,0,3156000.0,0,0.0,97830.0,0.0,7282000.0
Sb-134,Sb,51,134,,133.9203877309,False,0.78,780.00 ms,780.0,ms,2,"['β-', 'β-,n']","[0.9705419999999999, 0.029457999999999998]","['Te-134', 'Te-133']",111161.6,2778920.0,3910.826,4578000.0,111200.0,0,3755000.0,0,0.0,3911.0,0.0,8167000.0
Te-134,Te,52,134,,133.91141061,False,2508.0,41.80 m,41.8,m,1,['β-'],[1.0],['I-134'],870950.6,223646.1,0.0,407600.0,862000.0,0,188600.0,0,0.0,0.0,0.0,1513000.0
I-134,I,53,134,,133.9097967455,False,3150.0,52.50 m,52.5,m,1,['β-'],[1.0],['Xe-134'],2603535.0,582343.5,0.0,958700.0,2603000.0,0,572400.0,0,0.0,0.0,0.0,4052000.0
In-134,In,49,134,,133.9441922314,False,0.14,140.00 ms,140.0,ms,3,"['β-,n', 'β-,2n', 'β-,3n']","[0.53896, 0.4610395, 4.3460000000000004e-07]","['Sn-133', 'Sn-132', 'Sn-131']",740623.6,2987894.0,2300480.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Eu-133,Eu,63,133,,132.9492448039,False,1.0,1.00 s,1.0,s,1,['β+&EC'],[1.0],['Sm-133'],3251000.0,3251000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sm-133,Sm,62,133,,132.938754685,False,3.7,3.70 s,3.7,s,1,['β+&EC'],[1.0],['Pm-133'],2759667.0,2759667.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pm-133M,Pm,61,133,M,132.9298784306,False,8.8,8.80 s,8.8,s,2,"['β+&EC', 'IT']","[0.5, 0.5]","['Nd-133', 'Pm-133']",1218000.0,1154000.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pm-133,Pm,61,133,,132.9298784306,False,15.0,15.00 s,15.0,s,1,['β+&EC'],[1.0],['Nd-133'],2308242.0,2308242.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Nd-133M,Nd,60,133,M,132.9224143076,False,70.0,1.17 m,1.1666666667,m,1,['β+&EC'],[1.0],['Pr-133'],1911069.0,1911069.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Nd-133,Nd,60,133,,132.9224143076,False,70.0,1.17 m,1.1666666667,m,1,['β+&EC'],[1.0],['Pr-133'],1868412.0,1868412.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Pr-133,Pr,59,133,,132.9163623159,False,390.0,6.50 m,6.5,m,1,['β+&EC'],[1.0],['Ce-133'],1495216.0,1495216.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ce-133M,Ce,58,133,M,132.9115207226,False,17640.0,4.90 h,4.9,h,1,['β+&EC'],[1.0],['La-133'],1036085.0,1036085.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Ce-133,Ce,58,133,,132.9115207226,False,5820.0,1.62 h,1.6166666667,h,1,['β+&EC'],[1.0],['La-133'],541740.1,377837.8,0.0,2206000.0,122700.0,0,0.0,0,0.0,0.0,0.0,3070000.0
La-133,La,57,133,,132.9082929937,False,14083.2,3.91 h,3.912,h,1,['β+&EC'],[1.0],['Ba-133'],138360.8,39637.74,0.0,1857000.0,40850.0,0,0.0,0,0.0,0.0,0.0,2060000.0
Ba-133M,Ba,56,133,M,132.9060739301,False,140040.0,1.62 d,1.6208333333,d,2,"['β+&EC', 'IT']","[9.6e-05, 0.9999039999999999]","['Cs-133', 'Ba-133']",67663.97,218768.5,0.0,13.76,49030.0,0,0.0,0,0.0,0.0,0.0,288100.0
Ba-133,Ba,56,133,,132.9060739301,False,331862400.0,10.52 y,10.5160848734,y,1,['β+&EC'],[1.0],['Cs-133'],402864.6,54338.01,0.0,68160.0,363400.0,0,0.0,0,0.0,0.0,0.0,517299.9999999999
In-133M,In,49,133,M,132.9378468863,False,0.18,180.00 ms,180.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[1e-05, 0.9996290999999999, 0.00036084]","['Sn-133', 'Sn-132', 'Sn-131']",208058.5,3393920.0,3055159.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
In-133,In,49,133,,132.9378468863,False,0.165,165.00 ms,165.0,ms,3,"['β-', 'β-,n', 'β-,2n']","[0.00103, 0.9986377999999999, 0.00033216]","['Sn-133', 'Sn-132', 'Sn-131']",234661.4,3393920.0,3031266.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
Sn-133,Sn,50,133,,132.923826439,False,1.46,1.46 s,1.46,s,2,"['β-', 'β-,n']","[0.999706, 0.000294]","['Sb-133', 'Sb-132']",298413.7,3512344.0,14.09532,4295000.0,298400.0,0,3512000.0,0,0.0,14.1,0.0,8093000.0
Sb-133,Sb,51,133,,132.9152527841,False,150.0,2.50 m,2.5,m,2,"['β-', 'β-']","[0.8271128, 0.1728872]","['Te-133', 'Te-133M']",2183592.0,680146.5,0.0,1086000.0,2184000.0,0,680100.0,0,0.0,0.0,0.0,3944000.0
Te-133M,Te,52,133,M,132.91101639,False,3324.0,55.40 m,55.4,m,3,"['β-', 'β-', 'IT']","[0.7351198999999999, 0.09988001, 0.165]","['I-133', 'I-133M', 'Te-133']",1630581.0,305460.6,0.0,470600.0,1621000.0,0,264900.0,0,0.0,0.0,0.0,2628000.0
I-133M,I,53,133,M,132.9078895276,False,9.0,9.00 s,9.0,s,1,['IT'],[1.0],['I-133'],1582900.0,50829.1,0.0,0.0,1563000.0,0,0.0,0,0.0,0.0,0.0,1634000.0
Te-133,Te,52,133,,132.91101639,False,750.0,12.50 m,12.5,m,1,['β-'],[1.0],['I-133'],1191023.0,693467.3,0.0,1087000.0,1190000.0,0,687000.0,0,0.0,0.0,0.0,2942000.0
